ID;S1;C1;S2;C2;S3;C3;S4;C4;S5;C5;Label
2272;1;4;3;11;2;4;2;8;4;4;3
2273;1;11;4;9;2;9;1;13;3;12;1
2274;1;2;4;4;1;9;4;6;3;4;1
2275;3;10;1;1;1;7;4;6;2;6;1
2276;3;10;4;7;4;10;1;12;1;8;1
2277;3;9;3;13;1;2;1;5;2;3;0
2278;4;10;3;9;4;9;2;13;3;13;2
2279;2;10;4;7;1;4;3;8;4;1;0
2280;2;5;1;13;4;5;4;9;1;7;1
2281;2;4;4;10;2;5;4;13;4;8;0
2282;2;4;2;6;3;13;2;10;4;4;1
2283;3;5;4;5;3;3;1;4;3;11;1
2284;1;5;3;2;2;5;2;1;1;10;1
2285;2;13;1;5;4;13;4;6;4;9;1
2286;1;3;1;2;3;10;4;5;1;1;0
2287;1;9;4;9;4;1;2;2;1;4;1
2288;3;4;2;3;4;11;1;11;1;8;1
2289;3;10;4;4;3;8;4;13;4;9;0
2290;1;10;2;7;4;11;3;12;2;6;0
2291;1;1;2;9;4;13;2;3;2;8;0
2292;4;13;2;7;3;6;1;2;1;8;0
2293;1;4;1;8;1;7;1;6;3;6;1
2294;4;4;3;1;1;10;1;13;1;8;0
2295;4;12;2;2;1;2;1;7;1;10;1
2296;4;6;2;6;3;6;3;11;4;5;3
2297;3;3;2;13;4;10;4;6;2;12;0
2298;2;1;1;12;3;10;3;2;2;2;1
2299;2;4;2;3;3;2;3;10;3;4;1
2300;2;12;3;6;1;9;1;2;4;10;0
2301;3;8;1;13;4;6;3;3;2;4;0
2302;2;6;3;2;2;3;2;10;4;3;1
2303;3;11;1;8;1;5;3;3;4;3;1
2304;3;1;3;2;3;13;2;10;2;6;0
2305;1;2;2;2;2;1;2;10;4;4;1
2306;1;1;3;6;1;2;2;2;2;9;1
2307;4;4;3;2;3;4;2;11;2;6;1
2308;3;6;1;1;2;13;4;13;4;8;1
2309;4;2;1;3;3;5;2;7;1;2;1
2310;3;12;1;8;4;8;3;2;2;9;1
2311;1;13;4;6;1;4;2;6;4;10;1
2312;1;13;3;5;2;11;3;8;4;5;1
2313;2;13;4;7;4;2;2;9;1;2;1
2314;4;12;2;10;1;8;1;1;4;10;1
2315;3;4;4;5;1;6;3;8;4;8;1
2316;1;13;3;6;3;10;2;6;1;12;1
2317;1;8;4;11;1;2;4;9;2;6;0
2318;3;5;2;3;2;7;3;4;1;8;0
2319;2;4;1;7;4;1;2;13;3;11;0
2320;3;9;1;5;4;3;1;7;1;10;0
2321;4;4;3;4;1;4;4;9;1;6;3
2322;3;11;2;7;3;3;2;13;2;9;0
2323;3;2;2;11;4;8;4;1;3;5;0
2324;3;4;1;7;3;3;1;2;4;13;0
2325;2;9;2;1;3;7;2;7;1;3;1
2326;2;11;1;3;4;11;4;6;4;7;1
2327;4;2;3;10;2;10;3;2;1;5;2
2328;3;10;2;11;2;2;1;10;2;4;1
2329;1;2;2;12;3;4;1;6;2;9;0
2330;2;2;4;12;4;13;1;8;1;7;0
2331;3;6;4;8;4;10;3;13;3;10;1
2332;1;7;4;10;2;11;1;6;3;9;0
2333;2;12;1;7;1;6;4;13;2;9;0
2334;3;2;4;11;2;2;4;13;2;6;1
2335;3;9;3;10;4;11;3;5;1;7;0
2336;2;4;2;6;4;6;2;11;2;13;1
2337;4;1;3;10;1;13;3;5;4;7;0
2338;3;4;1;8;1;6;2;12;3;3;0
2339;1;1;4;4;1;6;2;2;1;5;0
2340;2;11;4;4;3;2;4;6;3;4;1
2341;2;12;4;3;2;10;4;11;3;7;0
2342;1;9;3;13;1;2;2;7;3;9;1
2343;3;8;2;12;4;3;4;11;1;2;0
2344;1;13;1;2;3;2;3;12;1;11;1
2345;1;11;1;8;3;4;1;7;4;8;1
2346;4;11;4;7;3;6;1;11;1;1;1
2347;3;9;4;13;3;12;2;6;2;11;0
2348;3;4;4;9;4;1;3;3;3;11;0
2349;1;10;4;4;2;9;3;9;3;4;2
2350;1;3;4;1;3;7;2;2;2;5;0
2351;2;10;2;13;2;3;1;9;2;9;1
2352;4;9;1;6;4;2;1;5;1;13;0
2353;4;3;4;4;1;7;3;8;3;5;0
2354;3;13;4;11;1;11;1;10;2;13;2
2355;3;12;3;3;3;1;2;7;4;9;0
2356;4;3;1;2;3;3;1;1;2;1;2
2357;2;11;3;6;3;12;1;5;2;9;0
2358;4;8;4;11;1;10;4;13;2;2;0
2359;2;11;1;4;1;12;1;11;3;13;1
2360;2;8;1;1;3;3;2;7;3;7;1
2361;2;8;4;4;4;10;2;5;1;10;1
2362;2;4;3;6;4;5;3;5;2;8;1
2363;1;10;1;8;3;1;4;10;1;9;1
2364;2;10;3;13;4;13;2;9;3;6;1
2365;4;4;4;2;1;4;1;13;3;6;1
2366;4;3;3;10;3;5;4;6;1;9;0
2367;3;1;3;10;4;11;3;7;4;5;0
2368;3;8;4;12;2;9;1;8;4;5;1
2369;2;1;4;12;2;10;1;8;2;5;0
2370;3;12;3;9;4;12;4;13;3;1;1
2371;4;3;2;12;4;10;3;6;2;1;0
2372;4;5;4;2;3;10;1;7;2;10;1
2373;1;5;1;9;2;10;3;5;4;8;1
2374;2;1;4;3;3;2;3;11;2;11;1
2375;3;7;1;5;2;11;1;2;3;12;0
2376;3;9;4;8;2;5;2;13;2;9;1
2377;2;8;1;5;4;4;3;13;3;8;1
2378;4;12;3;12;2;1;4;11;2;8;1
2379;4;5;3;6;3;10;3;9;2;8;0
2380;2;11;3;10;2;6;4;11;4;3;1
2381;1;12;1;6;2;2;4;13;2;1;0
2382;4;1;3;10;4;3;1;11;1;3;1
2383;1;3;3;5;4;2;2;12;1;2;1
2384;1;4;2;9;4;12;2;7;4;11;0
2385;4;11;3;12;2;10;3;3;3;9;0
2386;1;2;1;10;4;3;2;9;1;4;0
2387;1;13;4;9;2;11;4;8;3;6;0
2388;1;5;1;11;3;13;4;10;2;2;0
2389;2;4;1;1;1;8;2;11;2;12;0
2390;1;3;4;2;3;11;3;2;3;6;1
2391;2;7;3;6;1;3;1;2;2;5;0
2392;2;5;1;5;2;4;3;3;1;7;1
2393;3;7;4;6;2;7;4;13;2;3;1
2394;2;4;3;4;1;7;2;6;4;10;1
2395;3;11;2;12;1;13;2;3;4;1;0
2396;1;5;1;11;3;2;1;8;3;7;0
2397;3;3;4;5;1;11;4;11;1;6;1
2398;4;10;3;9;3;10;4;13;2;13;2
2399;3;9;1;7;2;11;3;11;4;7;2
2400;4;2;4;1;3;11;1;10;4;12;0
2401;2;6;4;2;1;4;2;13;1;7;0
2402;4;7;1;12;4;5;2;10;4;12;1
2403;4;13;2;4;4;7;2;10;3;9;0
2404;4;12;3;2;3;4;2;9;4;11;0
2405;3;2;3;7;1;4;3;13;3;1;0
2406;4;6;4;12;3;10;4;2;2;8;0
2407;4;10;3;8;2;6;1;2;4;5;0
2408;4;12;1;2;3;7;1;11;1;12;1
2409;1;6;4;12;1;3;1;10;1;5;0
2410;1;11;4;4;4;3;1;13;2;11;1
2411;2;6;1;12;4;4;2;10;3;1;0
2412;4;9;1;3;1;7;4;1;4;6;0
2413;2;11;3;5;2;12;2;6;1;3;0
2414;4;10;3;11;2;5;1;7;2;6;0
2415;2;13;3;12;3;5;2;9;3;13;1
2416;4;13;3;6;3;12;4;9;3;9;1
2417;3;9;2;12;4;11;1;8;4;13;0
2418;3;10;4;10;4;6;3;9;3;2;1
2419;1;4;4;11;3;12;2;4;4;1;1
2420;2;13;3;7;1;5;1;3;3;8;0
2421;3;8;3;13;2;3;1;8;4;8;3
2422;3;12;1;13;2;8;1;5;3;6;0
2423;3;8;1;4;4;2;4;11;2;13;0
2424;1;6;2;4;1;3;3;11;4;11;1
2425;3;12;4;4;2;13;2;6;3;13;1
2426;3;5;1;4;2;12;4;6;3;1;0
2427;1;3;2;11;4;1;2;8;1;6;0
2428;2;10;3;1;3;5;3;9;3;3;0
2429;1;6;1;13;4;6;3;1;1;5;1
2430;3;6;1;7;1;4;4;11;1;3;0
2431;2;6;3;8;4;7;3;13;2;12;0
2432;1;10;3;7;2;6;4;9;4;13;0
2433;4;11;3;7;3;10;1;9;3;12;0
2434;4;5;3;4;3;7;2;10;1;7;1
2435;3;10;2;6;2;3;4;13;3;12;0
2436;3;13;3;8;3;4;3;9;4;1;0
2437;1;12;1;11;4;4;3;5;2;11;1
2438;3;13;1;11;1;5;2;13;2;8;1
2439;1;6;4;6;4;2;2;2;3;11;2
2440;4;3;4;2;2;10;3;11;4;12;0
2441;2;4;4;11;4;12;2;6;2;3;0
2442;1;9;3;12;3;10;1;2;2;9;1
2443;4;1;2;9;2;8;4;5;1;9;1
2444;3;5;2;3;3;4;3;7;2;8;0
2445;3;1;2;9;4;1;1;3;3;10;1
2446;3;11;3;8;4;11;2;4;3;3;1
2447;4;7;4;4;1;9;1;1;4;5;0
2448;3;12;4;7;4;9;3;1;2;5;0
2449;2;5;1;2;4;5;1;5;4;3;3
2450;1;11;4;9;3;7;4;1;2;8;0
2451;2;9;1;11;4;10;1;5;1;12;0
2452;3;11;2;13;3;2;4;7;4;11;1
2453;3;8;2;10;3;3;4;2;3;9;0
2454;3;10;2;10;2;2;3;9;2;4;1
2455;1;12;4;13;1;10;4;1;1;6;0
2456;2;6;4;4;3;2;3;12;4;5;0
2457;3;13;4;3;1;11;1;6;4;12;0
2458;4;9;1;7;1;5;3;7;4;4;1
2459;2;8;4;1;1;6;1;11;3;9;0
2460;2;12;4;9;3;12;3;9;3;3;2
2461;2;11;2;6;1;4;4;10;4;1;0
2462;2;9;3;4;3;2;4;3;4;7;0
2463;3;4;2;10;3;10;3;13;1;13;2
2464;2;13;4;8;2;4;2;12;3;8;1
2465;1;1;1;3;1;10;4;13;1;9;0
2466;4;5;2;2;4;2;3;8;2;5;2
2467;2;1;3;12;1;2;4;10;3;8;0
2468;3;10;4;1;1;6;4;11;3;2;0
2469;1;8;2;1;4;1;4;10;2;12;1
2470;3;6;3;9;2;2;1;1;3;12;0
2471;2;11;4;12;1;5;1;2;4;1;0
2472;4;8;1;8;2;5;4;5;3;13;2
2473;1;6;1;8;3;9;3;2;1;12;0
2474;4;4;4;5;4;11;2;6;2;8;0
2475;4;6;1;1;2;7;3;2;4;4;0
2476;4;6;3;8;1;11;2;3;1;8;1
2477;3;9;1;13;3;3;4;5;4;8;0
2478;1;5;3;11;2;9;3;7;3;2;0
2479;1;4;3;2;4;12;1;3;1;9;0
2480;2;12;4;6;3;13;3;12;3;2;1
2481;2;9;2;4;3;6;1;9;4;9;3
2482;3;2;3;7;4;11;1;12;4;1;0
2483;4;3;2;7;1;11;1;7;3;5;1
2484;1;6;4;10;4;6;1;10;1;8;2
2485;1;3;1;12;4;8;2;9;3;5;0
2486;3;2;3;12;3;9;4;5;2;3;0
2487;4;4;2;12;1;8;1;11;2;1;0
2488;4;12;2;2;4;11;1;12;1;8;1
2489;4;1;4;4;3;6;4;11;1;2;0
2490;2;10;3;3;4;8;1;12;2;12;1
2491;1;11;2;4;4;11;1;1;3;6;1
2492;4;7;3;12;2;7;1;13;4;10;1
2493;1;2;1;3;3;13;4;7;2;8;0
2494;4;4;3;13;4;10;1;3;2;11;0
2495;1;5;3;1;2;4;2;11;4;12;0
2496;2;10;3;4;1;6;4;6;2;7;1
2497;2;10;2;6;3;4;4;4;4;9;1
2498;3;1;3;11;3;4;4;2;4;5;0
2499;2;6;3;8;2;11;2;4;3;1;0
2500;1;1;3;1;2;8;4;2;2;3;1
2501;4;2;3;1;4;6;1;11;2;11;1
2502;1;2;4;6;1;7;2;3;1;4;0
2503;1;4;4;12;3;6;2;11;4;2;0
2504;1;11;3;1;1;10;1;3;2;6;0
2505;3;3;2;10;2;7;4;11;1;1;0
2506;3;2;2;6;2;7;2;5;3;3;0
2507;3;13;4;11;1;4;3;5;2;12;0
2508;3;9;2;9;2;7;1;1;4;9;3
2509;3;8;1;1;1;9;1;12;2;12;1
2510;1;3;2;1;3;12;2;6;2;11;0
2511;3;12;1;2;3;1;2;3;3;2;1
2512;3;3;4;1;4;7;4;8;3;1;1
2513;2;8;1;10;4;10;2;11;3;5;1
2514;1;1;2;1;2;7;4;5;4;3;1
2515;1;2;2;8;1;11;3;12;2;2;1
2516;3;12;1;5;4;6;1;6;1;10;1
2517;1;6;3;1;1;8;4;4;3;6;1
2518;4;5;3;10;4;8;3;8;2;11;1
2519;4;7;2;4;3;2;4;4;2;5;1
2520;4;11;4;10;4;13;3;6;4;9;0
2521;4;7;4;5;1;13;3;13;2;11;1
2522;3;12;4;7;2;9;2;1;4;11;0
2523;1;11;1;6;2;12;3;8;4;8;1
2524;4;10;1;12;4;5;3;8;1;1;0
2525;4;8;2;10;2;12;3;8;1;13;1
2526;1;12;4;2;2;4;4;9;3;11;0
2527;2;12;2;7;2;3;3;7;4;3;2
2528;4;12;1;4;3;2;3;12;2;2;2
2529;1;13;4;8;2;3;3;12;1;6;0
2530;4;8;4;13;4;2;2;10;3;6;0
2531;4;9;3;6;2;12;3;10;1;2;0
2532;3;2;3;5;3;8;4;4;1;4;1
2533;1;8;1;13;4;4;3;4;2;8;2
2534;2;13;3;2;3;3;3;7;3;6;0
2535;4;6;2;12;4;1;3;6;4;3;1
2536;4;5;4;4;2;4;3;6;1;1;1
2537;4;3;4;4;3;12;1;6;3;3;1
2538;1;4;2;1;2;3;1;3;3;11;1
2539;4;4;2;5;2;12;2;13;1;4;1
2540;3;9;4;10;2;8;1;8;3;7;1
2541;3;12;1;9;3;4;2;3;1;7;0
2542;2;9;1;2;4;10;2;8;4;4;0
2543;2;5;2;1;2;4;2;13;1;13;1
2544;2;13;2;3;2;6;1;4;1;13;1
2545;3;13;2;6;4;10;4;13;3;7;1
2546;2;6;4;6;4;13;1;13;3;4;2
2547;1;9;1;10;1;5;3;2;2;13;0
2548;1;13;1;11;1;4;4;12;1;10;0
2549;3;6;1;11;4;7;2;11;3;5;1
2550;1;1;2;2;2;13;4;9;1;11;0
2551;3;11;4;13;1;12;1;9;1;5;0
2552;2;12;3;3;3;8;1;6;4;13;0
2553;1;12;3;11;4;2;3;6;2;8;0
2554;3;12;2;10;4;9;2;5;3;9;1
2555;2;11;2;5;2;3;1;10;2;6;0
2556;3;8;4;2;2;7;2;9;2;6;0
2557;3;5;1;12;3;12;1;13;3;10;1
2558;4;10;4;12;4;6;4;9;4;8;5
2559;1;2;2;5;1;12;4;4;1;3;0
2560;1;10;2;11;4;6;3;6;1;6;3
2561;2;11;4;5;1;4;4;10;2;6;0
2562;2;11;1;3;4;13;3;1;4;4;0
2563;1;8;1;13;3;6;4;8;4;6;2
2564;4;3;3;12;4;9;1;6;1;4;0
2565;4;4;4;10;1;7;3;11;1;10;1
2566;2;10;3;12;3;8;4;10;4;4;1
2567;2;10;4;1;4;11;2;12;1;10;1
2568;1;1;3;10;2;13;3;9;4;7;0
2569;4;12;1;1;3;8;3;7;1;12;1
2570;3;4;1;12;4;1;3;6;3;13;0
2571;3;12;2;11;1;2;1;5;1;11;1
2572;1;8;3;3;2;9;2;11;3;4;0
2573;3;12;2;13;3;7;4;12;4;4;1
2574;4;11;1;1;2;8;1;11;4;1;2
2575;1;5;4;3;4;9;1;4;4;7;0
2576;4;11;4;2;3;4;1;9;1;12;0
2577;1;1;3;2;4;8;1;8;3;3;1
2578;4;1;1;12;3;10;2;3;1;4;0
2579;3;4;4;12;3;5;3;6;1;9;0
2580;4;13;3;1;1;4;2;10;2;13;1
2581;4;7;3;5;2;13;2;9;3;4;0
2582;2;11;3;7;1;7;3;9;1;9;2
2583;2;5;3;5;1;11;3;11;2;11;6
2584;4;6;2;4;2;2;3;6;3;4;2
2585;4;12;1;6;2;1;3;12;2;11;1
2586;4;4;2;7;1;12;1;6;4;12;1
2587;1;11;2;7;3;13;2;3;2;11;1
2588;3;6;3;12;1;5;2;8;4;4;0
2589;1;9;2;7;3;9;2;2;1;1;1
2590;1;9;4;13;1;2;2;10;4;6;0
2591;4;9;1;11;3;6;3;7;2;8;0
2592;2;2;1;10;3;12;4;4;1;13;0
2593;1;7;2;2;4;4;4;2;3;13;1
2594;1;1;3;5;2;2;3;11;2;3;0
2595;3;4;1;12;4;2;1;11;2;5;0
2596;4;12;3;10;1;10;4;9;3;12;2
2597;4;6;3;7;1;5;1;8;4;2;0
2598;1;7;4;2;3;13;3;10;3;11;0
2599;2;1;4;1;3;8;4;9;3;2;1
2600;1;9;1;3;4;3;4;13;3;5;1
2601;2;2;4;1;1;11;2;6;4;8;0
2602;3;8;4;4;2;11;1;9;2;13;0
2603;2;9;3;11;3;12;3;6;2;1;0
2604;1;5;3;7;3;2;4;6;4;7;1
2605;4;12;1;12;4;8;3;7;2;4;1
2606;2;4;2;13;3;2;3;11;3;7;0
2607;1;1;4;6;4;10;3;6;1;11;1
2608;4;1;4;13;2;13;4;7;3;10;1
2609;4;2;1;9;2;10;2;3;1;4;0
2610;3;12;4;12;4;10;3;11;1;8;1
2611;4;7;1;4;4;13;3;2;1;8;0
2612;4;12;2;2;2;4;2;11;3;4;1
2613;4;2;2;8;1;12;2;13;3;2;1
2614;2;8;1;12;3;12;3;7;2;13;1
2615;3;6;4;4;2;9;3;10;3;11;0
2616;3;5;1;6;4;4;4;7;3;11;0
2617;2;5;4;1;4;11;2;10;4;2;0
2618;4;4;3;6;4;7;1;11;1;3;0
2619;1;4;3;9;2;13;4;9;3;1;1
2620;1;6;2;13;1;2;3;13;1;8;1
2621;2;1;2;3;2;5;1;3;3;8;1
2622;4;13;3;12;1;11;4;12;3;4;1
2623;1;2;3;5;1;6;2;12;4;8;0
2624;3;11;2;6;1;9;2;7;4;1;0
2625;2;4;1;10;4;3;4;7;1;1;0
2626;4;4;1;3;2;13;4;2;4;7;0
2627;4;10;3;1;2;13;2;6;3;5;0
2628;4;6;2;1;2;8;4;5;3;4;0
2629;4;7;3;12;3;11;4;6;1;13;0
2630;4;3;2;3;1;13;4;7;3;5;1
2631;3;4;1;3;2;6;3;13;4;2;0
2632;4;4;3;2;4;1;2;1;2;13;1
2633;4;10;3;7;4;6;1;7;4;12;1
2634;2;2;2;4;4;3;4;10;3;6;0
2635;1;7;3;9;1;3;4;4;3;4;1
2636;1;6;3;6;3;13;3;7;1;7;2
2637;2;7;4;13;4;2;2;11;3;4;0
2638;1;5;4;12;4;6;2;5;2;1;1
2639;4;8;2;2;4;12;2;13;2;3;0
2640;4;6;2;1;2;5;3;9;3;5;1
2641;3;7;4;2;2;8;1;6;3;13;0
2642;1;13;2;10;4;9;2;8;3;6;0
2643;1;1;1;2;1;5;1;12;4;6;0
2644;4;4;4;2;1;6;1;11;1;1;0
2645;3;10;3;11;4;11;1;2;2;10;2
2646;1;1;4;5;1;12;1;3;4;2;0
2647;1;7;1;9;4;9;2;10;2;7;2
2648;2;3;1;13;2;11;2;12;1;5;0
2649;3;1;1;10;2;11;2;3;1;3;1
2650;4;7;4;4;1;3;2;7;1;2;1
2651;4;10;4;7;4;5;2;6;3;9;0
2652;1;6;2;13;1;9;4;4;2;7;0
2653;1;1;4;4;2;9;3;3;4;9;1
2654;2;12;2;8;1;7;4;9;3;8;1
2655;1;2;3;8;2;3;3;9;3;10;0
2656;4;12;3;5;3;11;1;6;2;4;0
2657;1;9;3;1;3;2;4;4;2;1;1
2658;3;4;3;13;1;5;3;9;2;1;0
2659;2;5;1;10;4;8;3;1;3;3;0
2660;4;10;2;1;2;4;3;12;2;3;0
2661;1;4;1;2;4;9;3;9;3;6;1
2662;3;4;1;10;3;13;4;10;1;11;1
2663;2;5;4;7;3;3;3;5;1;1;1
2664;3;12;1;12;2;8;4;8;3;7;2
2665;1;9;1;10;2;8;1;7;2;12;0
2666;4;6;4;2;3;10;1;6;3;7;1
2667;2;5;1;3;1;7;3;13;1;4;0
2668;2;10;4;9;4;8;2;4;4;5;0
2669;2;4;4;3;2;11;1;10;3;1;0
2670;3;11;2;6;1;13;1;8;4;8;1
2671;2;4;3;9;3;11;4;13;3;3;0
2672;2;9;2;10;3;13;4;1;2;6;0
2673;1;10;3;12;1;1;2;6;2;13;0
2674;3;10;4;2;2;6;1;8;1;4;0
2675;1;10;2;9;1;4;4;6;3;10;1
2676;4;5;2;9;3;13;1;9;3;8;1
2677;2;13;4;12;2;8;1;6;2;11;0
2678;2;7;2;13;4;3;3;10;4;11;0
2679;2;3;3;8;3;10;1;1;2;1;1
2680;4;2;3;4;4;4;3;5;1;4;3
2681;4;3;4;6;3;5;4;11;2;11;1
2682;3;5;2;13;3;6;2;4;4;12;0
2683;4;8;4;6;3;9;3;1;4;5;0
2684;1;10;1;11;2;4;2;5;4;2;0
2685;1;4;1;11;3;3;2;4;2;7;1
2686;3;2;2;11;3;7;4;11;4;9;1
2687;2;7;2;2;4;8;2;11;2;1;0
2688;4;3;4;13;1;10;3;10;2;5;1
2689;4;3;1;3;4;1;2;12;2;2;1
2690;2;4;3;10;1;10;1;11;1;8;1
2691;1;5;2;11;2;12;1;6;4;9;0
2692;2;5;3;2;3;9;3;11;4;2;1
2693;1;4;3;13;1;12;4;9;4;11;0
2694;2;11;3;6;4;10;4;9;3;10;1
2695;2;6;1;8;4;4;1;5;4;2;0
2696;3;12;4;1;4;13;1;4;3;6;0
2697;2;1;4;1;3;9;3;5;3;13;1
2698;1;8;1;7;4;10;4;13;1;10;1
2699;4;6;4;1;2;11;4;5;2;13;0
2700;4;13;1;4;4;7;4;2;4;9;0
2701;3;13;1;6;4;4;2;1;1;1;1
2702;3;4;3;12;2;13;3;10;1;6;0
2703;3;7;1;7;4;2;2;4;3;10;1
2704;3;10;4;8;4;2;1;8;2;4;1
2705;1;6;2;1;3;9;4;8;4;1;1
2706;4;3;4;11;3;13;4;6;1;9;0
2707;4;7;1;3;4;8;2;1;3;9;0
2708;1;2;2;13;2;7;1;9;2;9;1
2709;3;9;1;10;1;6;2;12;3;5;0
2710;2;12;2;10;4;3;4;7;2;5;0
2711;2;1;1;2;4;2;3;1;3;2;6
2712;4;13;3;1;1;1;2;12;3;6;1
2713;2;12;1;8;3;6;2;1;4;7;0
2714;4;12;4;5;4;13;4;4;3;12;1
2715;2;9;3;3;2;3;3;5;3;11;1
2716;3;5;1;5;1;13;1;10;3;9;1
2717;3;9;1;4;1;1;3;7;2;9;1
2718;4;11;3;8;3;6;2;8;4;4;1
2719;2;6;4;13;3;4;1;1;3;1;1
2720;1;4;1;12;4;8;3;3;4;5;0
2721;2;8;3;4;3;9;4;7;2;2;0
2722;3;3;3;10;3;6;1;13;1;3;1
2723;4;4;3;9;2;4;1;4;1;11;3
2724;4;7;4;10;1;1;1;9;4;12;0
2725;1;5;2;12;1;6;3;9;2;7;0
2726;2;9;4;13;3;13;2;8;3;8;2
2727;1;11;2;10;3;13;4;2;4;3;0
2728;4;7;2;2;2;5;4;2;4;3;1
2729;3;2;3;13;1;5;4;10;4;11;0
2730;2;8;4;11;3;12;4;4;2;10;0
2731;4;1;4;7;1;13;1;5;2;13;1
2732;2;8;3;4;2;7;1;6;1;11;0
2733;1;7;3;13;3;5;4;1;1;8;0
2734;4;11;2;11;3;12;4;13;1;1;1
2735;4;10;3;3;4;9;3;2;2;12;0
2736;1;7;3;5;1;1;3;10;2;1;1
2737;1;7;3;3;1;4;4;6;3;8;0
2738;4;2;3;7;1;13;2;12;2;9;0
2739;4;4;4;10;4;8;3;2;3;11;0
2740;4;11;2;7;1;2;1;11;2;4;1
2741;1;10;3;7;2;7;2;12;4;13;1
2742;1;10;2;7;3;9;2;8;4;3;0
2743;1;1;3;10;2;5;4;8;2;11;0
2744;1;3;1;1;2;13;4;9;2;5;0
2745;4;6;2;4;4;1;1;9;2;12;0
2746;2;9;4;11;2;7;4;2;2;4;0
2747;1;11;1;3;3;7;1;4;3;5;0
2748;1;13;3;13;3;7;3;12;2;13;3
2749;3;1;2;12;4;10;2;7;3;4;0
2750;3;2;1;3;2;4;1;9;1;2;1
2751;4;11;4;10;1;4;2;7;2;11;1
2752;4;2;2;9;3;2;4;4;2;12;1
2753;1;9;3;7;3;3;1;7;1;6;1
2754;1;7;2;7;4;2;4;4;2;9;1
2755;2;11;2;8;1;9;4;1;3;9;1
2756;4;12;2;7;4;8;4;1;1;5;0
2757;4;8;1;12;3;9;3;5;4;12;1
2758;2;1;1;4;2;2;3;2;1;2;3
2759;1;12;4;8;4;9;1;1;1;3;0
2760;2;5;3;2;3;5;4;3;1;6;1
2761;2;4;2;6;1;9;3;11;3;4;1
2762;1;10;3;11;1;6;4;11;4;7;1
2763;2;7;3;3;1;6;4;2;2;3;1
2764;4;6;4;11;1;2;3;9;3;13;0
2765;2;11;4;12;2;3;2;8;4;7;0
2766;1;4;2;2;1;9;3;11;1;1;0
2767;1;11;2;11;4;9;3;13;2;4;1
2768;2;5;4;11;2;1;4;7;3;8;0
2769;4;9;3;10;2;1;2;10;3;8;1
2770;1;11;2;6;3;4;4;9;1;9;1
2771;1;6;1;9;1;2;2;2;3;4;1
2772;4;10;3;4;3;12;3;6;3;8;0
2773;3;3;1;1;1;13;1;8;4;4;0
2774;2;3;1;4;1;1;3;8;2;10;0
2775;2;1;3;8;2;12;1;1;4;3;1
2776;1;11;2;13;1;4;3;4;3;5;1
2777;2;4;3;5;4;8;4;7;1;4;1
2778;3;12;3;4;3;5;4;8;2;6;0
2779;1;13;3;9;1;1;1;2;4;4;0
2780;3;10;3;9;1;4;2;10;1;2;1
2781;4;8;4;6;1;10;1;12;2;7;0
2782;4;7;4;11;4;12;2;13;3;10;0
2783;4;12;4;13;1;9;3;2;2;10;0
2784;1;6;2;7;1;10;3;2;3;9;0
2785;2;6;4;3;1;5;3;4;1;3;1
2786;2;5;1;6;4;1;4;4;3;4;1
2787;1;8;2;6;1;6;4;7;2;5;1
2788;3;13;4;6;4;3;3;4;2;10;0
2789;4;1;2;12;4;12;1;6;4;11;1
2790;4;1;4;8;3;6;4;3;1;11;0
2791;3;2;2;11;4;13;1;7;4;6;0
2792;2;12;3;10;2;1;3;7;1;9;0
2793;4;13;3;11;3;13;3;4;3;8;1
2794;3;2;3;5;3;11;3;12;3;7;5
2795;2;5;1;8;1;12;3;5;1;6;1
2796;2;2;4;2;2;5;1;9;4;8;1
2797;2;1;2;10;1;12;3;8;2;5;0
2798;4;12;1;5;1;7;4;7;4;11;1
2799;1;5;4;11;3;1;4;2;3;5;1
2800;1;4;4;12;4;5;1;9;3;11;0
2801;1;13;3;11;3;3;1;2;4;10;0
2802;1;5;2;7;1;6;1;10;4;2;0
2803;1;2;4;12;3;10;2;2;2;12;2
2804;4;7;2;12;2;4;1;3;4;6;0
2805;4;2;3;1;3;4;1;9;1;12;0
2806;3;1;4;1;3;9;2;10;4;2;1
2807;3;2;3;6;2;5;3;8;2;10;0
2808;4;7;4;11;1;4;4;4;1;13;1
2809;1;13;1;1;4;9;3;10;1;3;0
2810;1;8;2;8;1;4;1;5;3;6;1
2811;4;3;4;4;2;9;4;7;2;5;0
2812;1;8;3;1;1;2;1;9;1;1;1
2813;3;5;1;6;2;12;2;4;2;8;0
2814;3;4;4;11;1;3;2;10;2;9;0
2815;1;2;3;6;3;9;2;6;1;8;1
2816;2;9;2;2;2;4;2;6;1;13;0
2817;1;12;3;2;1;10;3;10;4;12;2
2818;4;8;1;5;2;5;2;1;4;4;1
2819;2;7;2;5;4;8;3;5;1;3;1
2820;4;11;2;2;4;13;4;3;3;4;0
2821;2;12;1;2;3;11;1;11;3;4;1
2822;3;3;3;12;1;13;2;11;4;12;1
2823;1;2;3;7;3;8;2;6;4;6;1
2824;4;1;3;1;2;9;3;6;2;3;1
2825;4;10;4;6;4;12;3;2;4;7;0
2826;4;6;3;3;4;2;2;10;4;5;0
2827;3;4;1;10;2;2;3;7;4;4;1
2828;1;11;3;10;3;12;3;2;4;10;1
2829;3;7;1;10;2;10;2;13;3;3;1
